"","Delta_Beta_Mean"
"cg00513676",-0.0463931723773043
"cg01605972",-0.0681218387261414
"cg21505886",0.0780366669154103
"cg19994319",-0.179212946542096
"cg06641944",-0.218723596327576
"cg20088216",0.0375667055520813
"cg14096415",0.106540898884386
"cg23673818",-0.160963879055677
"cg05312962",0.144564193847799
"cg18524262",0.184743725903031
"cg19603202",0.123025309997858
"cg12699756",0.0857089750324049
"cg12604842",0.0670021363765017
"cg13197094",0.0584678938654278
"cg07939445",0.08034091745498
"cg06454619",0.0776784786474033
"cg21961202",0.267432951048656
"cg01521106",0.0688328884238744
"cg00747241",-0.170748824769051
"cg12355663",0.0748968087511756
"cg15407723",0.0533506193598159
"cg07681748",-0.101329502574213
"cg14759482",0.073603148883486
"cg22262581",-0.111013657503214
"cg26559940",0.118786126556725
"cg23490246",0.0823952584066709
"cg24710073",0.0429157237017452
"cg00234736",0.0719258630566243
"cg14763035",0.247205367641859
"cg23849564",0.120069816741192
"cg14634607",0.121891606895372
"cg13758054",0.226495414804678
"cg20593014",0.0608125906059903
"cg18029119",-0.0647536436234911
"cg18979916",0.0613874674492558
"cg11968742",0.0568987558561391
"cg05096251",0.0792449075724478
"cg23684925",-0.0559184655802199
"cg20534200",-0.131821845649268
"cg26735774",-0.187027393786762
"cg26712743",0.0912342783223187
"cg24889829",0.173726306576186
"cg05453885",0.084526855668256
"cg14758812",0.174982551666447
"cg10203034",0.0427489034214791
"cg19863100",-0.0637001105925182
"cg25728350",-0.22043261375277
"cg15562022",0.092487530520988
"cg00597876",0.0739461091679896
"cg23894325",-0.108195496289667
"cg00594099",0.101118620011281
"cg14682277",0.0641240369912674
"cg08240778",-0.114588446497151
"cg04488271",-0.0497287279887878
"cg01664929",0.0419126473476523
"cg26791778",-0.0532053699206925
"cg24301112",-0.074838823980535
"cg08805054",-0.089379529256402
"cg17716241",-0.0605646026864707
"cg21027791",-0.0761531383255725
"cg07577824",-0.0759976745214095
"cg11138204",0.0591384887993296
"cg22330534",0.0686833818103988
"cg12442803",-0.119961707893828
"cg08811516",0.0409776528787007
"cg08065020",0.103379063272003
"cg15991553",0.0959993245935477
"cg05902656",-0.14306849419776
"cg19477236",0.0532116201158138
"cg22525377",0.172439033212387
"cg01118143",0.138571898581232
"cg19339407",0.145252709284204
"cg02390447",-0.0827268908307934
"cg16703413",-0.0538538858397112
"cg05305078",-0.0718798327212211
"cg12708034",-0.255144696026283
"cg15066337",0.263379235062338
"cg27595775",-0.0352288192915258
"cg16494108",0.0400476959145097
"cg08177681",0.0833881687643269
"cg22748944",-0.178792739351237
"cg12590655",-0.101139070809842
"cg23356876",0.109433303894163
"cg26040708",-0.0974231290062631
"cg17038326",0.0498870412797259
"cg16579431",0.185053898665472
"cg03356335",0.0379848061574737
"cg07457807",-0.251956711494983
"cg19356322",0.211368925901811
"cg16897361",0.0569374453794208
"cg02289752",0.248004583869546
"cg05244766",0.0654415761686107
"cg20458811",0.151629783549884
"cg04106190",-0.0410011361860821
"cg14309111",-0.095620522294116
"cg09362918",0.0950214319999131
"cg23883802",0.0534925372307628
"cg03514843",0.0551747782754703
"cg08346395",0.0596527300952094
"cg16470259",0.0628517952130674
"cg27449200",-0.0348707148295646
"cg01172082",-0.149943117364136
"cg23048732",0.087332197060454
"cg09662531",0.0595873871005927
"cg19307868",-0.136884902009385
"cg12966876",-0.22262306475238
"cg16427827",0.0691808779362244
"cg21920539",0.0685165899825554
"cg07933538",-0.0514350623766975
"cg02646235",-0.147785023034405
"cg09178385",0.0745638930728496
"cg05344583",0.179364178938434
"cg22860473",0.0991528307239714
"cg19078081",0.0628336779959474
"cg11842074",-0.139082661467179
"cg22920765",0.0807883671852187
"cg01807825",0.0564008646969754
"cg04346064",-0.196158422574125
"cg03073510",0.0822148436365437
"cg17742416",0.041518555442022
"cg19518666",0.126057681672455
"cg03905005",-0.0476072600655725
"cg05068202",-0.106617572151517
"cg10338093",0.20571888238296
"cg00137323",0.0944433609823374
"cg14196170",-0.142771276711204
"cg05021029",0.0458796193642237
"cg03426023",-0.084189279069691
"cg21910580",0.0680676911887684
"cg21622732",0.0714227728716433
"cg21530469",0.0811008568683463
"cg05141280",0.135917097398395
"cg21335583",0.0572613249464396
"cg18906360",0.0978327500508399
"cg25465064",0.132188586907812
"cg12372610",0.0795942227289615
"cg11568728",0.267469412611057
"cg07126690",-0.0443585083779323
"cg11837076",0.0571178210552089
"cg08188318",0.0879531279570574
"cg02152286",-0.0463937806968647
"cg03471658",0.0431242676845647
"cg07069452",-0.0628669361717949
"cg07595906",0.0768441054104638
"cg14605244",-0.0926206041408299
"cg04234543",0.0601254966998629
"cg17331152",0.215830188427728
"cg17032138",-0.167839263644928
"cg22242193",-0.0813003032690275
"cg25061307",-0.0812461289128188
"cg22433758",0.044225739208022
"cg25169445",-0.123512097154477
"cg26581146",-0.143823546741015
"cg02908912",0.0773550282437611
"cg14893919",0.0935917775627435
"cg06218678",0.0405141430763471
"cg01171954",0.139646141341828
"cg26241103",0.0918013222251624
"cg08410533",-0.280486215542693
"cg18668110",0.077496542748222
"cg06597147",0.0846021412767277
"cg16442953",0.0505727984081052
"cg03337886",0.158687253903883
"cg17926016",0.0384374910208841
"cg00543288",-0.0749663532403297
"cg10103623",-0.258395825464233
"cg12309379",0.0659531164987185
"cg15862706",0.0440190471749618
"cg00375637",0.0849878889713188
"cg27034790",0.043371772981348
"cg15523606",0.230185138703547
"cg02426071",-0.0463913076508308
"cg13703804",0.157717280826904
"cg06376392",-0.149841458272713
"cg23131993",0.0361262906478907
"cg25336746",-0.088393600172505
"cg25047767",-0.090745513178217
"cg02986414",0.094237749010891
"cg17959070",0.182853650640397
"cg25654297",0.0369907593646244
"cg05009148",-0.1436372206462
"cg02538115",0.134399596565408
"cg03342674",0.0803800447573394
"cg10374469",-0.0497863162209118
"cg07102229",-0.0931088370445959
"cg00394301",0.0842733823570433
"cg04109745",0.0471001480011493
"cg25651783",0.20185180263732
"cg21225633",0.061110626569807
"cg21204193",-0.080068198053968
"cg11610004",0.0705841775885171
"cg16160637",0.0582645716117228
"cg14730193",0.0698975488469176
"cg11867269",0.104140348488504
"cg02705573",-0.0548855384519479
"cg24095540",0.108638848247144
"cg00884342",0.0430432834005364
"cg16275974",0.0557264547120202
"cg25495939",0.209613279581917
"cg24037946",-0.159790236414514
"cg12750431",0.100159243011405
"cg12828654",-0.047281122217589
"cg21717719",0.0669355153844356
"cg20181513",0.119670204408845
"cg12860156",0.0868143086772025
"cg18222855",0.0465560377213332
"cg08140019",0.0505827632717125
"cg09261791",-0.071982738289694
"cg19639639",0.0605500184979627
"cg21504624",0.100338349434333
"cg04940054",-0.0438067108283591
"cg24781296",0.124544637130857
"cg05024671",0.0930992173853109
"cg09899430",0.071582710766876
"cg20120216",0.0537069090123163
"cg10262997",0.0821752769200466
"cg06255862",-0.0956891345883472
"cg21187258",-0.0831569939448936
"cg23278317",-0.133259885110316
"cg13254518",0.141977392537394
"cg05514299",0.160445242466995
"cg02110257",-0.186829151791513
"cg07022241",-0.111440731696866
"cg08871283",-0.13279362211253
"cg10535564",0.0607649371462085
"cg20858961",0.0928977345607506
"cg06701235",-0.0659664649932953
"cg13894192",0.0482548598140391
"cg03858448",0.0910471736794844
"cg01126407",-0.0443062960924453
"cg24161397",-0.0289862246628753
"cg24675236",0.160343602770493
"cg00611702",0.123433301510975
"cg04897713",-0.0860131179344539
"cg12536880",0.0834234619536217
"cg04920142",-0.0911337958774775
"cg02504384",0.185921100426053
"cg10756457",0.0559877695602898
"cg10451938",-0.0662739646815939
"cg11232597",0.0636838761068864
"cg15909724",0.0687194305658862
"cg01956154",0.0657979003792781
"cg11288327",0.0546835513719754
"cg06498232",0.219844529485087
"cg03285133",0.118800545398415
"cg18863554",0.117060232877039
"cg16099944",-0.0751177707768177
"cg02509338",0.0432729917693173
"cg20344367",-0.0626627947779915
"cg05293216",0.056705606530011
"cg02630628",0.0860615491808251
"cg10100036",0.0498728271921441
"cg27301180",-0.10210624679713
"cg11976671",-0.0510082560268003
"cg02348597",0.106764237134708
"cg17928973",0.0901748097203734
"cg24566217",-0.103891945187207
"cg01942776",0.0752740840250677
"cg16565815",0.0996752373789292
"cg25262147",0.0935082467736184
"cg07812240",0.0804379941967708
"cg15993311",0.205690350619996
"cg01779566",0.0395901071839669
"cg17457776",-0.203827592405452
"cg26698693",-0.17112037570343
"cg08882329",0.169391083809694
"cg18791979",0.117200216750728
"cg22710065",-0.0946156647615048
"cg06955601",0.114324227884635
"cg09161579",-0.0356597002188605
"cg09801607",0.0952303773514036
"cg06968241",0.0533745261591754
"cg15600846",-0.167305964284709
"cg12052837",0.196736858131858
"cg21657758",-0.0754264102882462
"cg10486820",0.0760269013900069
"cg00830817",0.0698606910429688
"cg12722652",0.099740375443984
"cg05884711",0.0781251352134532
"cg25049844",0.0532572884735781
"cg09644164",-0.0374515227167845
"cg05652817",0.0651493669921994
"cg03210340",-0.157970034237204
"cg20493265",0.14165495121259
"cg11283642",0.0676996499768564
"cg14792619",-0.137061125076812
"cg08217526",-0.0596473268061603
"cg13800496",0.0631808116185716
"cg07608673",0.0705826070606517
"cg17408133",-0.152559470200654
"cg06981829",-0.264964980602165
"cg03312844",-0.107636454424238
"cg16559727",0.0783385959167677
"cg24066928",0.078247860629554
"cg20527151",0.0810542355714976
"cg08802408",0.0964595993894411
"cg03893150",-0.0975904268462398
"cg18656127",0.0413389147705253
"cg06113669",-0.124056092663893
"cg25719848",0.0539770138938559
"cg11389408",0.0657725312594511
"cg14997451",0.0605589749767789
"cg02508322",-0.0549629650743703
"cg05980523",-0.0580883231888997
"cg22932447",-0.071834876025635
"cg18163325",0.155825698428455
"cg05853285",-0.112987108003598
"cg01170806",0.12255793705383
"cg06319475",-0.0706646736596319
"cg04182207",0.0851852129550464
"cg19277516",0.0404773247299842
"cg09946310",-0.0463547515491476
"cg11554328",0.0932372436860956
"cg08508658",-0.208688075062753
"cg00771469",-0.0752028454170574
"cg13789529",0.0798284785986324
"cg13347825",0.118902367694192
"cg03532040",0.0762008365086012
"cg04652496",-0.11350665478411
"cg25504129",-0.310732770123833
"cg10681460",0.104047762377969
"cg16201792",0.0465420453455991
"cg08497292",0.048181960961309
"cg25592021",-0.0519824911982031
"cg02216704",-0.0711078546802561
"cg03938375",-0.0566570208311814
"cg13513668",0.0498226344887309
"cg21834394",0.0312819481347261
"cg02491692",0.102971319313064
"cg05251342",0.0778570120946761
"cg13333422",-0.0538540754208642
"cg19963510",0.144951141320072
"cg04450810",-0.073018615137811
"cg09629675",0.0612091042304089
"cg20352718",0.127545909639138
"cg26248075",0.0518313293718577
"cg25966016",0.243567310680758
"cg14132236",0.116283357122769
"cg19839415",0.21725169628421
"cg09414557",-0.335332902945746
"cg04198562",0.0776077053986049
"cg11095897",0.0496797478780214
"cg27406618",0.0793205542007582
"cg17000593",0.145876568141311
"cg16960402",0.103689558370815
"cg22425467",-0.202837681355721
"cg06458411",-0.0780496930061627
"cg26112982",0.159161081223747
"cg04422566",0.0549013899669967
"cg16526732",0.143258845701568
"cg09268854",0.044405807369527
"cg21387210",0.0742734818974787
"cg13800130",0.0898001897320896
"cg02040012",-0.131354534555349
"cg01924710",-0.128764987313087
"cg12845458",-0.104153419345407
"cg05746523",0.113906345500616
"cg08439574",-0.276670668526085
"cg05451613",0.150238507490526
"cg09462274",0.111359738271717
"cg08452250",0.031957668455199
"cg16190265",0.080277881755275
"cg10573236",0.149755365294684
"cg01187055",0.0584451348619396
"cg08365067",0.0881072922660518
"cg01297584",0.0609404516696719
"cg20984949",0.0996672874634499
"cg27362041",0.0532923530840074
"cg14409166",0.0782633613423713
"cg25035008",-0.0565123372979867
"cg12055735",-0.0934035696591659
"cg09135399",0.0962208764812254
"cg15128226",-0.0482009522535546
"cg13913332",0.0458334373398085
"cg05458429",-0.126042567385011
"cg14595317",-0.0595150443385371
"cg06011560",0.222256498108063
"cg07447779",0.101889516048819
"cg15557693",0.0836190512276945
"cg18023943",0.135186034546398
"cg17858865",0.0499311661922612
"cg07326495",0.0428269421644148
"cg13089504",0.163246351951125
"cg04710053",0.105448288500986
"cg15920942",-0.115861697785025
"cg23182559",0.0453227432950665
"cg15033228",0.100735504843313
"cg15935400",0.0492269261237227
"cg04465473",0.140269136275629
"cg21424090",-0.0951466142569568
"cg15352315",-0.0958868612910365
"cg05959138",0.0430407255562711
"cg16654676",-0.154529207434679
"cg07089262",0.0590965559281363
"cg26946277",-0.095544884527813
"cg10729214",0.0848783563323691
"cg22119447",0.168072375706385
"cg16465769",-0.121243101516751
"cg13042464",-0.0633852313755542
"cg11847915",-0.0779955372824055
"cg09511768",0.0484150286931442
"cg17775619",0.0572699597666163
"cg00272500",-0.0968120201358981
"cg25006769",-0.0838807784056052
"cg06019998",0.0704101792395163
"cg05096777",-0.104733630307132
"cg12433084",0.0540074748122188
"cg14399183",0.230669685034066
"cg24320225",0.0655309893586839
"cg11910459",-0.065398626950607
"cg02853324",0.0635214542103948
"cg04137171",0.0350097588739897
"cg25514244",0.138198040297901
"cg03052080",-0.0534804980534347
"cg05961022",0.0922119422614307
"cg25649889",0.123173814006535
"cg16913680",-0.0564655969987658
"cg01196858",0.105314940978006
"cg04202774",0.0497841538195802
"cg05513593",0.0988512044050557
"cg02004979",-0.142869246547381
"cg19413417",0.0437099674117453
"cg14787477",0.075898937707791
"cg24448113",0.0722915868458543
"cg14814749",0.0923271806205385
"cg04685645",0.0558541512280507
"cg04685747",0.0485048550631448
"cg20912123",-0.0634192877660436
"cg25729166",-0.128395009484886
"cg19590277",-0.0446638066403096
"cg06244688",0.0921880550505911
"cg10167876",0.148624884836069
"cg10232265",0.162221631355239
"cg02243535",-0.21720893385433
"cg14069333",0.0438004497497881
"cg21411447",0.111725333427811
"cg27493541",0.0383351170591278
"cg06783011",-0.15461307558723
"cg05431863",-0.0745447225911134
"cg19464876",-0.128077871807718
"cg17547199",-0.0507136231911836
"cg24696190",-0.371950126874367
"cg15924566",0.0990702863569271
"cg18125233",0.118716729033187
"cg06700063",0.0515614137096223
"cg10724054",0.0504992402350683
"cg18833922",0.222425891876209
"cg06583259",0.0581086629849104
"cg13527652",-0.0611864675986707
"cg20820128",-0.0561263764789201
"cg27428297",0.0508501986960546
"cg17939534",0.103489899596976
"cg19922871",0.0740743312140947
"cg05287257",-0.0589188476694538
"cg21341592",0.0730553942463123
"cg03332546",0.102470433257958
"cg07709986",0.0586990768449669
"cg26207503",0.0531542580197283
"cg00491522",-0.0959120321205662
"cg17663448",0.0606270592013107
"cg06907033",0.209405366662855
"cg08260941",0.0986530800662484
"cg08167279",0.0949280274016063
"cg00793961",-0.156107869392507
"cg24774357",0.244481085598712
"cg12918421",-0.138299474973318
"cg17662883",0.0840924487750571
"cg19368911",0.153165252548513
"cg09806151",0.121469895073698
"cg14400462",0.0547069853470444
"cg01719405",0.105611865064925
"cg17198304",-0.178773128021111
"cg10003961",0.12359663036501
"cg11272491",0.190636429056465
"cg26532090",0.0948860427247868
"cg18753572",0.0881902647455727
"cg07430673",0.160317013278303
"cg06095753",-0.111986763804731
"cg19216136",0.10050925875047
"cg05229463",0.138744371609392
"cg24332570",0.0970977916751146
"cg15370020",0.104080913458754
"cg02405598",-0.108459799590158
"cg12850242",0.067537357740685
"cg12224508",0.0911352299271277
"cg11751344",-0.0598386594067539
"cg06612871",-0.0579398661126385
"cg17608497",-0.0694484067958177
"cg12962774",0.064783809123943
"cg05156714",0.0795541951342563
"cg00684790",-0.122242755662658
"cg05377560",-0.122278710400841
"cg19930015",0.0430516147381926
"cg12994827",-0.0802598261237202
"cg10862018",-0.165862689970703
"cg06297622",0.124236920417299
"cg07775007",0.0576661637495753
"cg27638615",0.0812254866229126
"cg05455720",-0.0568876994651509
"cg18145196",0.0590561658777196
"cg10473041",0.0947433131875885
"cg16816001",0.100357822887567
"cg09142559",-0.125858986693021
"cg03982833",0.135228219610437
"cg13821785",-0.204717155800643
"cg19955284",-0.0692642773769682
"cg16127384",0.096236218250346
"cg14378289",-0.105174951993202
"cg00160505",-0.0503765921871988
"cg02877298",0.110080639696191
"cg15070897",-0.194444323527386
"cg26708588",0.0409381480500404
"cg06114320",-0.0990446524095326
"cg24989900",0.0380350384366163
"cg17934130",-0.200949188925749
"cg07237984",0.1489072648221
"cg02264788",0.171360946223425
"cg07268926",-0.0566788474073857
"cg03830061",0.0509768695297779
"cg08259083",0.109065902937655
"cg11588903",-0.0630720120451518
"cg07942842",-0.250441809572821
"cg11289986",-0.081309958266682
"cg18549952",0.150583679998042
"cg19900501",-0.125525604786691
"cg08190934",0.0790123592735481
"cg26190233",0.0879834790726756
"cg05115985",0.0554836851219352
"cg15678744",0.0940243501542376
"cg22714777",-0.0185627764055211
"cg02603875",0.0786925095777251
"cg05347673",0.0426161165590092
"cg23028740",0.078236980152537
"cg06322356",-0.129807364996191
"cg17155893",0.0463204132678031
"cg02699562",0.0890801433012117
"cg14415545",0.144250682546633
"cg14110797",0.0672215587529428
"cg25586977",0.12791942697904
"cg21427119",0.186522051501734
"cg12595571",0.0935049965902948
"cg04300159",-0.108240385425795
"cg00312896",-0.0397708668616093
"cg03040139",0.115359288296031
"cg02115960",0.0397325096238227
"cg20355257",0.0577132766357852
"cg04887709",0.0907224084391355
"cg13763482",0.0563702539541701
"cg19807835",0.0774426617497424
"cg06070445",0.128900402708926
"cg03011271",0.0875243209231907
"cg02933922",0.189347330499649
"cg21746472",0.150081246089951
"cg06294475",-0.235385999870312
"cg01276497",0.135999577059542
"cg10704673",0.0463411770329577
"cg05093612",0.162084194159695
"cg00036710",0.151260894950838
"cg22927063",0.0579924179547083
"cg03924776",-0.107225199074241
"cg02004661",0.110407763847932
"cg16212074",0.0663480251942754
"cg15226811",0.0782573800035086
"cg15679892",0.0629696933013331
"cg26019600",-0.287580867211755
"cg00924265",0.113275405225651
"cg10176717",-0.285158430247468
"cg01494441",0.0658669094318441
"cg05482066",0.282904108310473
"cg16519923",0.0365889787134783
"cg03579589",0.139963497711454
"cg23838838",0.219818006362773
"cg17741539",0.0492804723428462
"cg22137572",-0.059216744457598
"cg13828212",0.181069690206759
"cg15574405",0.0704927664182521
"cg14286140",0.16568959305966
"cg13381679",0.0593708337782779
"cg13331097",0.0616238248705645
"cg27307810",0.136319920225811
"cg19898047",0.0863496564906577
"cg19679801",0.233511086233881
"cg09254904",0.0693395881701587
"cg20542822",0.0979373416754729
"cg08133961",0.0658891225126256
"cg19162075",0.0496174380876549
"cg17675427",0.0784872996127775
"cg09603969",0.0458944279019958
"cg11572675",0.0571174966217035
"cg21540594",-0.0385264451212867
"cg02661405",0.112398428868842
"cg02123607",-0.0446481045380803
"cg15876676",0.0458400454748487
"cg11965589",0.0419592077147583
"cg05935311",-0.0655522647005396
"cg09824640",0.0602817075767674
"cg06394874",0.100350374006335
"cg11492287",0.0805831952627669
"cg05902963",0.104712714633862
"cg04774505",-0.0618727706185658
"cg19400926",0.105866188505821
"cg02988984",0.0839546520516381
"cg19261974",0.113155448720219
"cg19073209",-0.0995641464550486
"cg02813750",-0.171281632667541
"cg21178711",0.0570078966324494
"cg04600699",0.0422469674923618
"cg25266899",0.0713309657202696
"cg20412902",0.0979740815298684
"cg12229727",-0.0975450468567551
"cg00332148",-0.187658167972879
"cg18405140",0.0428971003331457
"cg09324608",-0.130360208663693
"cg05559279",-0.171281265511157
"cg02465215",0.133629004184885
"cg03613618",-0.176339570799109
"cg10833393",0.062602462297917
"cg10099572",0.0922190072753634
"cg02612885",0.127153410931513
"cg19391583",0.0945779920389363
"cg04990446",-0.099085750221274
"cg00783170",-0.0811299464730378
"cg03671106",0.0607344261075987
"cg09243716",0.0503100356827543
"cg12094222",0.147046576032257
"cg22680708",-0.0742456035265187
"cg18844229",-0.258950430470935
"cg05842524",-0.0322133497891317
"cg14563637",-0.0494725201735561
"cg27568117",0.102694432977526
"cg20365566",0.0791526990573879
"cg00156743",0.170048777270682
"cg16794579",0.0757658558481254
"cg00744433",-0.190081491474831
"cg26186152",0.116556210193813
"cg14184139",0.0621200906109667
"cg11465280",0.120299695490891
"cg10595952",-0.0611498525989361
"cg04851202",0.0637172595445461
"cg01259126",0.114874652881812
"cg08884410",-0.0971010189463811
"cg02770938",-0.10887631295911
"cg14584926",0.107629951540166
"cg14399768",0.0650983391651307
"cg09607712",0.143908254415352
"cg13476932",0.0625169577081508
"cg25663964",0.0670529303142551
"cg17200084",-0.106349618857538
"cg15488109",0.16684258285248
"cg16514115",-0.0540765144136431
"cg03394664",-0.161302716193649
"cg03680238",0.11306570591998
"cg00969165",-0.127523425758903
"cg12478549",0.130539652634019
"cg13808141",-0.121658979877358
"cg15950716",-0.0452746225444226
"cg27319445",0.0463770656347887
"cg26721526",0.0550541780364703
"cg10978834",0.146931505890419
"cg13547771",0.0570914767877699
"cg13112511",-0.281270893410106
"cg02006159",0.05691726945112
"cg12035103",0.0740798599661152
"cg03574344",0.0536750814110784
"cg02197951",0.142835539233515
"cg12560320",-0.123968126748322
"cg24652018",0.132536056730297
"cg26298855",0.0375736313296688
"cg10796715",0.253334260236291
"cg01228174",-0.185767040667892
"cg26775558",0.098049681902982
"cg25553483",0.0838867367217819
"cg19738924",0.0653502470907573
"cg27584826",-0.105912075709946
"cg20483154",0.0992766126907082
"cg15944497",-0.0848776730229805
"cg17539720",0.0745767415845785
"cg19645534",-0.0918937276318934
"cg18561139",0.222591957080753
"cg01850202",0.143047266319856
"cg11992940",-0.0876961108864547
"cg15768146",0.157807701452664
"cg10057126",-0.114990527817927
"cg12713159",0.0510402266756613
"cg22192368",0.106899955343938
"cg04118945",-0.0508913587559203
"cg00471141",0.128313777037023
"cg02816729",-0.029313973864686
"cg21569104",0.0590473978670386
"cg20520115",0.0521109457943728
"cg03693706",0.0407994054510098
"cg11369862",-0.142528412602629
"cg25663741",0.0299374655452217
"cg19388273",0.0962539732116307
"cg08267286",0.222366958850858
"cg24190072",-0.125706305530603
"cg03461110",-0.0915438958414479
"cg19842809",0.0754942239293139
"cg12915036",0.079203874267869
"cg04335926",0.155720288976894
"cg07951674",0.080586417218735
"cg14741691",0.0454108231692862
"cg27029927",0.130878290377933
"cg04607671",0.11414662315654
"cg22397715",0.272757419165561
"cg17044238",0.0729228511000033
"cg13284946",0.148743845970444
"cg16396919",0.205945687218124
"cg25230285",0.104507346436039
"cg19571106",-0.0626021023888093
"cg10125882",0.0590394807169081
"cg17648161",0.128302394253641
"cg14374754",0.0861608702419492
"cg07397397",-0.0650707845925755
"cg23715586",0.0604353565286938
"cg08397218",0.086023823106638
"cg12729166",0.0467169950927275
"cg04374785",-0.0939754361797205
"cg06020512",0.0589275015107295
"cg13258623",0.0513605397722406
"cg13866230",0.0552936882635432
"cg03288304",-0.0911637290933488
"cg01827999",0.0949656421231656
"cg11252521",0.0869370386747302
"cg08697973",-0.1148157750299
"cg05349837",0.178980528942847
"cg17962830",0.0625977874447431
"cg02198988",-0.0455282737433486
"cg00155882",-0.0516703666018556
"cg14713811",-0.0930078587404288
"cg09587910",0.0471995619199672
"cg21149639",0.183591256892266
"cg03801949",0.110406808963533
"cg02186963",0.0618804904069724
"cg20367894",0.0680262172778444
"cg08044516",-0.185165722035266
"cg04993505",-0.0695562543998674
"cg00593243",0.191177010289797
"cg04279448",-0.208431399378387
"cg27383544",0.0562619481425907
"cg26052357",0.12250697285205
"cg18361712",0.0815979408366943
"cg15235494",0.0958844931907932
"cg13185289",0.112797915691306
"cg18732172",0.159593184587566
"cg01942646",0.0491609226917758
"cg04751032",0.098241247053374
"cg05751344",0.0657475834620716
"cg17695682",0.0912939074095926
"cg06536578",-0.11365144627487
"cg03580272",-0.074827315739721
"cg19852921",0.0986578257231767
"cg19157842",0.0548215687037788
"cg17747717",0.0609466977452507
"cg09646572",0.0705045149802736
"cg06545345",-0.0757839799661937
"cg19580174",0.129498686438506
"cg04248512",-0.0664543373322642
"cg17576661",0.0702243412273611
"cg11547613",0.162701674651423
"cg19322788",0.0477329820003562
"cg10206073",-0.0538078371718398
"cg08835041",0.0644932627601227
"cg08838779",0.0621509752689695
"cg10046620",0.0580067906981695
"cg04288999",0.108185328410629
"cg17833742",-0.152343257786288
"cg06341195",0.221767481360664
"cg05625314",-0.142964247911814
"cg19062982",0.0991056957048539
"cg08837344",-0.0938408250774917
"cg23527902",0.190767313933085
"cg00088399",0.0366026730348934
"cg07718800",0.0857255412696972
"cg16732663",0.122006309578381
"cg26422792",-0.0736372863208133
"cg17925829",0.0487008349774809
"cg01678454",-0.0616804580390733
"cg13666648",0.122305829854567
"cg13890649",0.12817325981449
"cg18759732",-0.0983568378077187
"cg04030992",0.0972698301911506
"cg07308929",-0.0947624071232146
"cg05376034",0.294621748495245
"cg16630303",-0.0670530804165591
"cg17908151",-0.143395999514978
"cg20681437",-0.148474079739243
"cg05309750",-0.0765202234276085
"cg01965462",0.082795934559304
"cg22653012",0.127647451846141
"cg02891813",0.201224830313099
"cg14903444",0.0854527155111917
"cg08376453",0.124294277662697
"cg26706956",-0.141058158455361
"cg18455965",0.109552155635809
"cg02142483",0.119876954349134
"cg02940107",0.0424437034388432
"cg18299880",0.0514015717045902
"cg11657018",0.145432371739337
"cg12612406",0.0551805515727894
"cg01749252",0.0908860582262193
"cg15517536",0.119387978532433
"cg17598545",0.131130941921177
"cg21545248",0.0605931426018785
"cg19167793",0.0655348277575121
"cg09033563",0.19823768105646
"cg11414349",-0.122880751837025
"cg09561200",0.0688188617747778
"cg22457050",0.0545478727824261
"cg06581491",-0.0979255403291942
"cg16915205",0.07924781688245
"cg26059287",0.0709617826255599
"cg10500733",-0.159745183922614
"cg25642481",-0.128669043945678
"cg17504806",0.126793206894957
"cg16960356",0.201758543825018
"cg21233139",0.099433045004431
"cg15070686",0.0496709780213926
"cg11579421",0.120678966128655
"cg21800290",0.0419458911600029
"cg02381172",-0.0913349395541297
"cg22787034",-0.0526892972995267
"cg20817175",-0.094543046667602
"cg02641539",0.0871020008057099
"cg17571999",0.144395812634181
"cg05629849",-0.0859779076776974
"cg02607544",-0.0477656317100453
"cg18766359",-0.142340203498077
"cg17049443",0.082245917159328
"cg01772700",0.0394165334869784
"cg27418470",-0.130011388731941
"cg06756927",0.0520694833093787
"cg05997278",0.0900154378930736
"cg14594608",-0.0923300185791304
"cg10695606",0.061535499066009
"cg04771413",0.091666498787179
"cg23240470",0.0891317392459719
"cg03902417",0.10231024134645
"cg10921363",-0.107147968343072
"cg02059082",0.0935399713356613
"cg11213757",-0.0883967520609157
"cg03927174",0.117019063253846
"cg26679954",-0.0760493786025038
"cg14655590",-0.283182183612599
"cg04517196",-0.0422985202395306
"cg02959609",0.11603231472342
"cg02891082",-0.0622983623682076
"cg12804755",0.130260819824868
"cg13090548",0.113643340195219
"cg22477013",0.115541435425766
"cg21670195",0.100869814022614
"cg09304713",0.0639730327394812
"cg13847640",-0.0793691717553157
"cg08063492",0.0967985887034077
"cg04125273",0.157189531168662
"cg14369455",0.123428917126601
"cg14441471",-0.0638048096851847
"cg00213295",0.115984322959973
"cg01570128",0.115561531205968
"cg24126222",0.0439265201334071
"cg23098693",-0.0454658685869542
"cg16862695",0.0436625026445696
"cg15991207",0.0862927902564102
"cg03692576",0.123509249030053
"cg16185457",0.0995267253513126
"cg02562954",0.110887202025
"cg24761958",-0.0964193044671508
"cg03450593",0.0826228130528938
"cg12530140",-0.0464370247086591
"cg19945314",-0.0814594492872889
"cg06192883",0.252454064083374
"cg20438472",-0.171536774988313
"cg05585734",0.161950574598434
"cg12232783",0.214747579572793
"cg15246103",-0.140883784217002
"cg15452204",0.0440584314846344
"cg05500898",0.106325676123834
"cg12282273",0.0500806389028068
"cg21621114",0.0610979201016367
"cg11324953",0.197392048072501
"cg02202664",-0.273482229783482
