"","GSM7434229","GSM7434230","GSM7434231","GSM7434232","GSM7434233","GSM7434234","GSM7434237","GSM7434238","GSM7434239","GSM7434240","GSM7434241","GSM8114535","GSM8114536","GSM8114537","GSM8114538"
"cg04075737",0.341633235093344,0.417156517933975,0.216813229484914,0.183463520937635,0.281277972665865,0.129074182306864,0.11531030251087,0.527282132558622,0.128016270235178,0.355465405707284,0.108156444435043,0.255021890434758,0.0970382247012801,0.173138310037029,0.275208552094583
"cg15676528",0.744678518213184,0.569392947288015,0.555521180150678,0.413483466236642,0.484398642458073,0.333806658000275,0.398724260053041,0.939507128630857,0.444683434233877,0.764308407666521,0.441499174891954,0.428780658572051,0.23610504597494,0.154691602959272,0.277749990293318
"cg03412618",0.581990403845872,0.505575568278422,0.589299314992489,0.716884217855387,0.536660362271665,0.612310222149473,0.566891446812928,0.474059050898039,0.512331725172762,0.549709518325453,0.618389559967691,0.592250186989288,0.675601826878122,0.554621889940937,0.658371474610884
"cg04630461",0.0783510826905551,0.450743003023231,0.401758403200422,0.215985019434905,0.309700955594417,0.604821634620177,0.396722718130733,0.812134017443166,0.478669682427198,0.426406666500129,0.316793836554874,0.339432283929974,0.0902889901667238,0.102423922612984,0.307410348563107
"cg24305599",0.439522700219079,0.489467668544197,0.56621924820102,0.601683192928545,0.388942496927501,0.499105093209442,0.372162284979067,0.341796062833997,0.409399943496219,0.438870824123547,0.57474237343899,0.435851566177773,0.686635508667087,0.547285009233442,0.623908189709039
"cg17451015",0.422863738744338,0.189682905694534,0.501070247593922,0.392146574850987,0.517320289653921,0.280482775272097,0.129401823377355,0.510337011337672,0.289513096116009,0.388739108611441,0.160936964471554,0.240796472904687,0.0874842767926977,0.0709553299691462,0.183637215376442
"cg14606439",0.742987029409138,0.643767658376403,0.47155172566382,0.576775148815365,0.555126516858118,0.793636964878302,0.422774461564707,0.392313582073771,0.660466962225394,0.529800293565461,0.650658372224572,0.484133800952805,0.621074815279612,0.648330956814515,0.300729211920546
"cg14707627",0.615796518573801,0.42427291310492,0.414051836779827,0.510628816530921,0.331723640001069,0.110021165009034,0.482276440398065,0.695907729217733,0.368465600677262,0.512610581722874,0.0967198884797577,0.199743017421605,0.164635848263379,0.137702329808423,0.293500731662133
"cg21440764",0.506592881466295,0.41396983152326,0.259025237617636,0.402480060787716,0.328786406155214,0.357773231049723,0.268861661224052,0.522829661951739,0.238610053870497,0.157028796769328,0.0799597382012008,0.135443626489081,0.0434385016444892,0.0718121684687854,0.0577024158579459
"cg14684068",0.386526906499288,0.457158900274855,0.512974472744244,0.391660200155544,0.478466072730763,0.540119391756576,0.58095877026787,0.808650693995018,0.40869073398504,0.625676160422477,0.234769002063085,0.548653867443559,0.248388677649133,0.191958534825151,0.482499315017765
"cg13115781",0.483651504856257,0.538944040016685,0.62744195301027,0.574280772916882,0.499358116524886,0.660781067472625,0.542692742588651,0.888586458073389,0.440778773486356,0.65592921959653,0.311852737037302,0.327721035136635,0.282358850328285,0.130403564027622,0.256753672651477
"cg19250113",0.278544855236296,0.477121444634765,0.398176838481648,0.312545932528963,0.27262555909032,0.688629316680421,0.133489105832179,0.725142114480496,0.536042038167125,0.326131795749193,0.311877629312771,0.356774540558565,0.0817030657764197,0.177132371831942,0.254908349881063
"cg06412210",0.878722643232355,0.91420576963013,0.873659118473156,0.848417517927131,0.737085179729637,0.877156801550351,0.904420187315547,0.928031411764379,0.807776889576231,0.909459418361254,0.904716200440042,0.911510445090016,0.844822624602556,0.851744916035389,0.809402752830888
"cg20102280",0.509083445944519,0.191151435335832,0.296518941108407,0.386311727680033,0.336478073814852,0.43318769647161,0.622776463292847,0.477991001357911,0.263514966916198,0.458269455634203,0.184991181871317,0.250296792922845,0.2058466981865,0.316952079907656,0.34578331626474
"cg21229079",0.398643889957392,0.488839405092752,0.432710724158598,0.392998412685388,0.524414161944921,0.47807960055319,0.389518009981061,0.673475901271409,0.50944173194045,0.35484703389659,0.250470646587873,0.407884519581179,0.215790812043461,0.10200250702683,0.351351227441513
"cg16164097",0.33935779877654,0.153308975692758,0.331411305504354,0.223106601684654,0.252119230915651,0.0938205165128321,0.113704909619539,0.113864603128153,0.264897263142348,0.0914840419024954,0.0344382012863789,0.279923012760127,0.220335723617456,0.0394454618854533,0.185220164762994
"cg10503655",0.602047885840542,0.664650072002237,0.61162160831308,0.646968179408161,0.521061806809038,0.116555351902527,0.350525127209206,0.268848482628319,0.492845831341147,0.197940794168411,0.503034172418641,0.565533740359866,0.56767088827762,0.609151254291491,0.589520953948141
"cg20782117",0.132624244461383,0.491799375078974,0.449111613679531,0.56695657276823,0.563358434577431,0.0598455745456873,0.566452042043081,0.233728438645739,0.488025616469147,0.286937148881454,0.343276092686157,0.419623210419927,0.368828035458844,0.39258575192655,0.39497669086901
"cg07803218",0.707895907530838,0.183304592731223,0.525165526946676,0.44432605440162,0.465253571361303,0.596393996840018,0.261842640186471,0.690934633403655,0.431391860856649,0.467389280643539,0.334332376466992,0.244966469887417,0.0898465154987929,0.095153513673279,0.111289659898874
"cg22899502",0.916391843115049,0.477059613665107,0.817461496590208,0.780035962843297,0.495755647538882,0.728637794905682,0.789469900954682,0.87514725323012,0.648139650249777,0.792611051393777,0.339647623269493,0.123644977377473,0.398145074559894,0.571006439673958,0.54233857752317
"cg15154666",0.650548457720623,0.126868453336698,0.383612907758301,0.404154176625293,0.359059114904355,0.574000077101017,0.437074455647813,0.668601985583714,0.425659131702,0.563414498160818,0.226718121162613,0.136609433216517,0.0275919772726272,0.0582294496117024,0.205568820287727
"cg01189168",0.57566052823313,0.670839694603082,0.641371929155424,0.656145014781515,0.683376162260356,0.455042440745315,0.585389250339584,0.564470435626573,0.461156180238455,0.485739127444126,0.608038686813412,0.531562193371907,0.648044616366946,0.658943402360973,0.717477934152511
"cg22885332",0.188543906956755,0.138498506717805,0.317743820588965,0.332498420390031,0.161404580511136,0.737252402037417,0.278425071998645,0.486718858464799,0.27996316896977,0.455186985768037,0.0415624690834377,0.0656481431250042,0.0372354506795595,0.0610936125824677,0.0514291566927016
"cg03068051",0.0571269123239248,0.449965128795487,0.214638486642346,0.210657486521297,0.167271752480342,0.0427758710079466,0.632340587260344,0.211018256163573,0.21368210321332,0.28549242986062,0.283810051161598,0.258671621603258,0.198554509028878,0.0413192990101253,0.224025219547759
"cg10613381",0.567241807560729,0.213795945814018,0.340886206887206,0.353497942720821,0.334452221337612,0.172504404106357,0.363123304833933,0.720117333859137,0.19692059647494,0.338893757201161,0.162550261918378,0.132603325391485,0.0709556936312647,0.0669042526674541,0.246606077029984
"cg07407754",0.350281839438571,0.357436336969272,0.294002815943643,0.347925128045422,0.413055567116561,0.240098053231642,0.434558634003235,0.724869370894927,0.574579424612973,0.61400202891821,0.426277663885143,0.212890364718231,0.380998477506946,0.0575594916743705,0.322004964982288
"cg06497721",0.409037647971783,0.456038430114612,0.326041381712036,0.410365318153557,0.342243176641133,0.454897708381601,0.343590628794842,0.696058749051938,0.444734286541866,0.374230773433002,0.376960531310638,0.245583081856469,0.247574608642218,0.280366373041969,0.320108264512724
"cg07060278",0.354342792176506,0.320179997092454,0.237897452822205,0.118966560920904,0.256991395506818,0.429040738235614,0.0901213203835772,0.471102936302396,0.55296545377452,0.261997647799385,0.067892359991383,0.124764298189428,0.0311570950123166,0.0547036889787048,0.120555270138867
"cg00517168",0.23525989316535,0.484627359965921,0.43418221979099,0.490801979798599,0.533666541281759,0.432428186320001,0.335031064493708,0.525569790062012,0.488498966789913,0.428224827277088,0.272774397962109,0.228800728818791,0.229926723299977,0.154624319979809,0.219462328421495
"cg08516535",0.133725115855101,0.338358159410798,0.215114498464752,0.341074266375775,0.306070448955233,0.1345337993355,0.264628237935803,0.458038052720852,0.399437707706948,0.535734450051562,0.0450464214665388,0.317212477884377,0.0386697368610312,0.254732410863707,0.138854205400236
"cg23859630",0.27694503318731,0.531320045931871,0.533935232084362,0.629898518836854,0.549077184409523,0.712644400190137,0.729574350815413,0.371502220663033,0.619196501718771,0.512451121339802,0.630359570828553,0.573260669920771,0.723042221986357,0.597815132513239,0.785437279770634
"cg06458745",0.423046451596411,0.281665972866782,0.364274345231282,0.44472271649146,0.470521674313576,0.623174220786285,0.451836108219848,0.722577007147653,0.455775937406883,0.619853993167255,0.144092850754502,0.287550513015046,0.179309685171488,0.176300379079566,0.178983040216312
"cg04963105",0.443377981974445,0.405800506750486,0.473676920426616,0.556604552821023,0.413514022772801,0.494585069266436,0.395592927557859,0.928967139717349,0.291286047724148,0.71161756737368,0.151881717316434,0.430386001049929,0.180919139844447,0.137691415477298,0.33869086533668
"cg19715094",0.534524220226311,0.364338026808544,0.392315120002377,0.213900803200632,0.340957274298613,0.420778789335156,0.320338123484868,0.728215482273955,0.36096780318947,0.401688378158116,0.376100499875001,0.131963395444551,0.127460288712822,0.110616342512988,0.171179765006321
"cg22012981",0.337723524207897,0.415093568896128,0.193448831998798,0.387995785011674,0.136941649513229,0.296744200441775,0.126538248961585,0.610996352038333,0.343570644749459,0.134518835320275,0.232061866374672,0.112173479547801,0.0814810844579962,0.150869730459992,0.139584995836636
"cg23266069",0.355077063899002,0.630323598302093,0.623854425000994,0.534314514311472,0.430068035291563,0.590653033118774,0.773709855960721,0.569530339362348,0.525883665654546,0.447216784109913,0.370586494368635,0.231940304729038,0.0897930987845357,0.0737222708559616,0.119267532241002
"cg17278960",0.270024488305198,0.269947363510629,0.531748578762214,0.523073812369295,0.374561131604812,0.509263502104476,0.270132734101671,0.759463031346771,0.59888562196983,0.53186553613106,0.135419979495273,0.220953686297167,0.0735908198300442,0.157714740854378,0.140795953947684
"cg14789524",0.0397286207856648,0.365544114521866,0.492626521196377,0.188698092607706,0.288340736703096,0.362847158504227,0.453571691590884,0.670707498176487,0.446669044024853,0.513268731744462,0.16175902165619,0.0838458692879921,0.0228214192544257,0.0177942747309965,0.0773732649220773
"cg13941235",0.0754963861234623,0.0513118341595531,0.339766184906939,0.206116964430531,0.166818028546648,0.147722169980738,0.310497279684727,0.353031809424076,0.0937891202016207,0.242707950293535,0.104982322335444,0.180451693716486,0.169676622470888,0.0388443465513824,0.0522558839610727
"cg05329514",0.593846616754603,0.53178018684032,0.478515736848915,0.547063947986705,0.473772236904871,0.57435460010242,0.389395739834906,0.492715422587279,0.487464652467547,0.365775118711028,0.627955645284419,0.432865045141533,0.347877578899312,0.542918013485235,0.547912143872841
"cg15768753",0.371837280040582,0.345797872756894,0.401611269723053,0.40369730378988,0.318089021553518,0.370614688233995,0.473559801643371,0.615451272892528,0.536509951849862,0.526031981901433,0.185522340377481,0.267428177762483,0.0919441941372068,0.15459830574308,0.192330499272607
"cg08258867",0.606937515445951,0.478820454034767,0.406166177307865,0.330113766885444,0.413913493462611,0.148655551555951,0.500035878528508,0.830934687841395,0.388770867112605,0.376187844114623,0.52199501027226,0.416455282920816,0.384333420945929,0.321516028491854,0.459761935292225
"cg09692695",0.298380815331362,0.208038599725608,0.229249846461897,0.254545695509105,0.143117460436471,0.311772506687629,0.132028913359074,0.406651971817094,0.181821928338643,0.192316377295401,0.0276723698575831,0.0958499234906541,0.0650593413495656,0.0992975682903063,0.194906110707456
"cg11600734",0.212022672810118,0.392829267680338,0.404126433229172,0.229577959108121,0.330766103970749,0.0856832560286644,0.254872545727494,0.563255410601115,0.48006960331989,0.200007342269971,0.0858296593755735,0.175899951465875,0.120949930657268,0.0617804493765878,0.0791610006770469
"cg21015554",0.159289316710788,0.175092191934909,0.282453367797421,0.288376989434007,0.264967453278396,0.261242184342526,0.397235511514798,0.622345822771238,0.127006058228091,0.370711940144987,0.160925635739253,0.0488381791274382,0.240190161241428,0.118499996833158,0.126482430604472
"cg20563852",0.633010203442309,0.266434561843478,0.31662466536816,0.421801717268749,0.452275916827106,0.290212569780587,0.455254563457643,0.373191093445335,0.508279328851391,0.702989031187339,0.089981631344265,0.27964712910356,0.0665005946861372,0.0717138827284842,0.132639076257421
"cg05517526",0.338530850413087,0.401709601609314,0.362525684109891,0.318300726407069,0.331239592341358,0.225414164533809,0.437467993035621,0.759584200318019,0.44109283516876,0.405794130013472,0.340414066490028,0.321256969515344,0.116455741690496,0.12065924883256,0.173196257557132
"cg26328757",0.622442017676346,0.565091377008774,0.614713162682237,0.528855297210316,0.487191315369364,0.577127198460784,0.582107162190897,0.637013816639688,0.59754686672674,0.588321843922288,0.218969926530376,0.393613583025393,0.26174022057983,0.437995878245904,0.461317448529482
"cg06711249",0.625279287986684,0.211666600095057,0.573042892522999,0.380944184614509,0.603444302245463,0.148205506694959,0.614764264659115,0.726226734012679,0.54894512882917,0.608836033582045,0.569970294951962,0.647167574637938,0.338228324135744,0.328251961384006,0.310579750924068
"cg17618604",0.637873610650801,0.685808601286434,0.713472296438696,0.730493298773488,0.849586590061923,0.793015452306607,0.781756790768844,0.657030497702493,0.836499630955127,0.714642871666849,0.767867898899854,0.602741855828108,0.782781571873841,0.863504914632047,0.818086881081005
"cg20449726",0.302841465310576,0.184486426006715,0.256247203004249,0.279897508251138,0.277263099726272,0.51608793053171,0.279718076822092,0.348563170027646,0.304456984198365,0.350368996248183,0.0452519860456972,0.344439462440589,0.151586698203983,0.0733278964513795,0.129821242274894
"cg16492304",0.620329034646837,0.741969557514625,0.687945900262875,0.813853637155886,0.783007913986287,0.495850974164057,0.55330659625419,0.653656576188641,0.663209340264603,0.663856789100461,0.651767415905982,0.478701597206226,0.7180757426005,0.863818981888016,0.840164084023535
"cg15474110",0.760275520584664,0.73478424069242,0.612998574628568,0.592594954055695,0.688426463356532,0.595799448155885,0.585303230750382,0.86125862354469,0.64372404860274,0.705719980375828,0.568111051661329,0.616507942660235,0.548556426379556,0.438964700152165,0.623090270057134
"cg08225009",0.921530910077615,0.908604275530278,0.738205872943067,0.661929567615482,0.634619088995671,0.926143278644869,0.623755653812039,0.94993189550899,0.818801842294848,0.865519130734073,0.610472398288817,0.81933450126892,0.747886019924204,0.75226185730774,0.744669898351004
"cg21871232",0.40720140476148,0.360362018280705,0.188561069916009,0.303247782358859,0.296848414153503,0.11078657403058,0.279245101269885,0.34453021480365,0.462418650729665,0.30144068301471,0.0248944117648788,0.152395536989939,0.0712075459669766,0.0316690922412552,0.225580835539837
"cg12683946",0.306030428497708,0.2572602673199,0.399325545683216,0.382280940521318,0.389566836693666,0.253183790540405,0.337542508904926,0.249936518098629,0.33457972780943,0.334667080766867,0.305567660302407,0.23549038209002,0.187467783873403,0.195613660198686,0.161054192685951
"cg25121764",0.116373909965465,0.53835198975946,0.352496773740621,0.340954371101109,0.34051993953944,0.066351938340489,0.3541116319765,0.736909168244708,0.305271912213595,0.378541475594588,0.070891122640779,0.440096633477876,0.0698113543241191,0.0905090909360045,0.2052778299857
"cg01173733",0.50431675089119,0.445108140608462,0.528553885469084,0.536427649921438,0.493759913458956,0.899307337413895,0.310841080989998,0.511587420700726,0.369671584481204,0.431701268490393,0.480962901819841,0.382168294602167,0.346421100451242,0.205793319312657,0.279449647246189
"cg22318391",0.45390373738293,0.263509189136077,0.40264228764245,0.415613261850113,0.417507638707865,0.406007027095269,0.168341534005408,0.682121557972066,0.331630266399369,0.420774926425529,0.292248387584397,0.327602209587486,0.104975554611779,0.164258615305678,0.313844110105312
"cg00405713",0.736292450084113,0.633079637502072,0.63149826993597,0.629616199991927,0.385869894081923,0.634100249587321,0.697419922661306,0.538509790460902,0.550710329004453,0.544228545662228,0.496901353492538,0.29026315414336,0.435960226368035,0.511203306092729,0.330926731384622
"cg04490007",0.496602288430464,0.634364044717089,0.580256969594981,0.779893814006,0.678459822377298,0.662701861108296,0.815686165589601,0.652160139795436,0.77614967210518,0.746304815973206,0.830430509055628,0.799665593787168,0.785304801556147,0.815081665937672,0.772955875012088
"cg24481259",0.598169372913106,0.371914565041958,0.295892090154334,0.263078059613802,0.215163693904564,0.493473560085986,0.197561071495529,0.746163004853156,0.435422107458764,0.33849650969077,0.0396936866119035,0.301635897239061,0.0414436892124578,0.0910686412651024,0.0834344290954366
"cg25879514",0.41092609887376,0.305770626594672,0.473034428102959,0.45328054537656,0.347648415396293,0.589704952037591,0.173989550295529,0.772531457395301,0.609801196055488,0.45888302282884,0.397929812781364,0.208609320720883,0.0593197970772771,0.0709168523092321,0.0951010811926534
"cg25951097",0.0389950609155303,0.153496697152394,0.118686613794228,0.222620017396985,0.242640380822414,0.0684998085805962,0.085348652081439,0.172294853994824,0.176006685761087,0.24309349671031,0.160437272328064,0.139680778461266,0.131975580431539,0.0548204409058081,0.0966054375078336
"cg13844038",0.144802429925136,0.412408852371933,0.510083104446332,0.41938619031592,0.344613215878756,0.264455527379654,0.548140212504753,0.479552306232167,0.473785452291932,0.399943852336406,0.134674410360662,0.125549166961201,0.0971877763821704,0.143682375389712,0.107516965552188
"cg07838002",0.477158584396117,0.467433687102346,0.39920911839071,0.492150241116258,0.543139439457245,0.273741727919307,0.466043676687603,0.244904170849143,0.43293855119336,0.503756312597804,0.5520092822332,0.267288788865627,0.239048111195548,0.274489012909338,0.264763877147779
"cg05310160",0.772331668549716,0.809737859122867,0.706560887161703,0.696917076563602,0.71431424528034,0.639239863853846,0.787953711452496,0.622520253435059,0.761831966577625,0.574944163790908,0.709604439227096,0.68047023172815,0.666594091407059,0.822357468421001,0.840030977513949
"cg05646433",0.683738115880936,0.154421106739129,0.240096265672937,0.32710053613008,0.348153680626217,0.817671329743623,0.674161694883123,0.839868632062408,0.520040156981842,0.489724379100896,0.302413875891085,0.390444813543237,0.129001713943322,0.165540229390409,0.300738906895485
"cg00496026",0.344004420799596,0.0591939728556706,0.438944287349653,0.561302194644479,0.313561051059402,0.479135240774006,0.428644122542082,0.651495359821465,0.55937307441252,0.0509244439518101,0.389918565216653,0.399705129239407,0.251955247350549,0.0937693977048635,0.0798654281722359
"cg08198075",0.56331338783277,0.736093331598051,0.729744092856074,0.769462357637381,0.809380415703574,0.578602405810033,0.647064572263976,0.610183417906856,0.771164880096493,0.806354172382789,0.841317594911365,0.79551854956002,0.720933375772123,0.827752478280524,0.762961293196585
"cg16936561",0.443178943859129,0.466587887298474,0.453991722724444,0.358224104068187,0.351048549756188,0.185593462669927,0.744607243625711,0.517993466574517,0.501878416369314,0.344837184184408,0.215973179436991,0.275213557611251,0.188099937178498,0.102918241299822,0.130280664763863
"cg06614301",0.579103697901409,0.787242402888293,0.925537449213233,0.921945180131405,0.782799670328464,0.702596808476171,0.964843986548256,0.85677986260148,0.752036428660889,0.857392048677585,0.792260422034434,0.905433097339575,0.922040590758311,0.798802743560965,0.825462901367426
"cg08382934",0.354672317889158,0.258767456190678,0.384029941619831,0.377230412162699,0.271919149505027,0.11659182414771,0.399326348517735,0.391785222665308,0.367032014735927,0.395883797798733,0.0659433446133717,0.212107364475958,0.0652167393500905,0.104081624480542,0.205827182954018
"cg19815468",0.531603818059065,0.526219467723789,0.629992272622092,0.44839768760301,0.484186976946497,0.629310263506569,0.719062271881656,0.693416214938381,0.716875152720306,0.673155225183009,0.414219503823783,0.252272591273929,0.508743010340641,0.365141963131107,0.486371609982803
"cg27138645",0.57600081406142,0.670125224890415,0.571744474547608,0.556526595064235,0.508838924897421,0.42531340582976,0.723595248120805,0.134787325053679,0.437206126113834,0.60590359281198,0.826980976026431,0.704496544447368,0.853224500465251,0.88292825015715,0.723203769712669
"cg05037811",0.941158520614005,0.851209534393418,0.608665740578286,0.772427935715074,0.724925115545721,0.27643889122582,0.773779078324501,0.399942266002572,0.811223187096828,0.72193126417143,0.779876639107739,0.578258837213753,0.786241132548075,0.627936061237648,0.651236826538288
"cg09227119",0.754559081931305,0.305738976815455,0.45893096925904,0.26444083026302,0.406332526223113,0.0906439996866734,0.158995831558111,0.859913310719539,0.553055905919994,0.583082313676681,0.0939512643395332,0.0601220779645742,0.149196002198714,0.0513986717668033,0.29487813493721
"cg08412316",0.17373225129584,0.335944812522825,0.336183496565115,0.352023369336252,0.327956215528351,0.294027974495846,0.476349465365443,0.856344430831373,0.704834384807495,0.477674694480793,0.130527437673692,0.276403914614289,0.0817848157027029,0.107521774729648,0.147208598550178
"cg22327816",0.845508058596476,0.234035086364217,0.644303357223808,0.620821377447895,0.48153304826208,0.772741706690259,0.461228252574066,0.894458051733247,0.575135035884468,0.7860890070579,0.265884446149829,0.555630991787007,0.145913829846134,0.112312986637591,0.279150472062536
"cg07702423",0.61377038099026,0.429533236456674,0.460161285056463,0.316874707759819,0.433585273579226,0.432099813078507,0.359301131910764,0.608549775290196,0.327804587868384,0.206392387706688,0.0963263905831263,0.386977751831918,0.0590562798645453,0.119632066228679,0.147483801240637
"cg02308232",0.350034161197092,0.269709187396144,0.33206082046229,0.41141351134942,0.317531723525392,0.41637738984846,0.358574101215193,0.654446444115097,0.556501548039732,0.357830414148358,0.0952991893616206,0.119515303603439,0.0652762523640783,0.0676665852598636,0.124147892026912
"cg01293179",0.619478518749886,0.713588185735735,0.719661613266381,0.727984999100369,0.715827928681942,0.591394184224263,0.764262868715285,0.405410807494581,0.777848468743986,0.628896249217913,0.730391511857397,0.750695501744646,0.888182284776087,0.83630842704255,0.86165198587315
"cg03218797",0.53844788427552,0.724642434920463,0.660381214771688,0.658189571286585,0.669744897143554,0.734350764826258,0.58448414002182,0.355691144877497,0.748726634218562,0.65361603760087,0.85648230433876,0.803869954853047,0.874026976172835,0.909810229126617,0.796166388837071
"cg24994127",0.666477871842088,0.723227072727893,0.755027825309518,0.733817217722722,0.745179565472001,0.549686420506122,0.821766220314864,0.258863509451464,0.724406227585457,0.814321898595305,0.818042581234173,0.709506710101528,0.919072151189478,0.906912930785354,0.811275681397957
"cg02800711",0.416997492055595,0.541481147486527,0.582855686087387,0.585224598793507,0.412390320491289,0.337015346252376,0.540140703091738,0.927062357113382,0.555891867877986,0.60013120791947,0.199387977792868,0.238121672684086,0.119208797773818,0.194443398009266,0.359675385618407
"cg13519061",0.477113753737259,0.417956672231239,0.503840258765065,0.531274222248143,0.4445443407903,0.5358712432983,0.381714690265228,0.384172452055104,0.550564054304544,0.419883765154563,0.25066916899066,0.192092470642574,0.246528166045369,0.285467503057735,0.409869303935277
"cg04082721",0.0931462645665587,0.363203865043157,0.418177588078293,0.178379575956434,0.33805446648779,0.335634793287235,0.48504726747468,0.598973406843579,0.141062987433078,0.43242879677646,0.254210808408036,0.412725853843747,0.104629842323621,0.0783742494332792,0.150453895638017
"cg21895280",0.497578253227641,0.833728722774158,0.590117991013909,0.634904050363942,0.583287870970837,0.633878934749311,0.763781842111709,0.601288383089879,0.642238766126769,0.611251466199707,0.736925188009411,0.641672169674954,0.602979382462795,0.732982596942528,0.598661595634801
"cg14428628",0.335518859830498,0.355071670554787,0.249325439603959,0.514119494222198,0.473799038239335,0.200297488891149,0.60510675049061,0.56760343822243,0.565540908213617,0.496521675977791,0.214499641281497,0.242406408827417,0.121077915028816,0.248946526448722,0.104795428670689
"cg09167911",0.698706708921873,0.826725071005011,0.662126856036348,0.677001632652988,0.586001000378051,0.544176499391776,0.683839849212139,0.50743916803419,0.603702173162621,0.567283656281868,0.50443386739051,0.513048883704114,0.818546880356199,0.563053397936151,0.648681012673304
"cg10504360",0.0881054727921812,0.499356578732863,0.526883899547032,0.423713373549821,0.497148545781479,0.632869877555353,0.589991860491727,0.928061394913897,0.576038267767344,0.880164162180752,0.245122253388361,0.482136499344291,0.126144644343908,0.272306334482932,0.238555477934672
"cg16283751",0.713636041009806,0.168182041665926,0.555902886124579,0.443281073596605,0.303468488966025,0.0296342189722477,0.40779600088534,0.0222084130062992,0.371897783468566,0.26981424737965,0.338006718869591,0.601876555574942,0.60488300343962,0.620317101041227,0.37204749619986
"cg09121862",0.136174332401619,0.106349288370524,0.200766611318527,0.267882030698156,0.162606568811068,0.483771126226316,0.477706240447787,0.367975145491489,0.315118411016758,0.119725684141277,0.0258237645210784,0.0332059092446199,0.0435629074915239,0.0536676509830246,0.108854940376018
"cg21069139",0.403965339358825,0.356716913970687,0.427361604898963,0.399705513460954,0.478966010659311,0.510987901061162,0.278548683389591,0.712797658650209,0.459883640191981,0.512144207924728,0.26103088269289,0.496541008413522,0.133980281589391,0.0941519281035765,0.113980302767711
"cg25010677",0.380108363855952,0.361234736849067,0.365359443082717,0.462731668523621,0.338016519744656,0.383349363666064,0.39231044305486,0.792711114293187,0.334737599152881,0.547051028800373,0.248814202515757,0.322904098196475,0.266536070088157,0.157558628874711,0.356979409540612
"cg07744832",0.693119316805358,0.422043052507237,0.606959401835737,0.585829290644947,0.496800618141184,0.331101153516195,0.559452831711437,0.756046870046932,0.602109851524476,0.682923520112743,0.651975555502074,0.443818250777824,0.579010852143471,0.506418102377269,0.459522404004365
"cg04183654",0.187891648937055,0.0643214527917896,0.159263252197995,0.331038932852045,0.254610597013869,0.438007078156515,0.215282891559985,0.351916127211762,0.21141272036051,0.150694942109442,0.262787930044046,0.236742866050459,0.0700068223324635,0.0798758458847756,0.0815144495697021
"cg12375649",0.482409967955777,0.494871616609465,0.335074643506394,0.509052792329583,0.362998945248506,0.240171991410362,0.321694824230687,0.451041914235099,0.3551323393599,0.366136560284158,0.264870662852988,0.362312160755794,0.100679574787223,0.225421990599246,0.294792441357481
"cg13593192",0.834742863001294,0.302032515980553,0.35744143758756,0.178340513876867,0.274375868248573,0.30008061911754,0.251277430640608,0.843122200870502,0.584178905068612,0.381994262002858,0.258123533400763,0.388814311460877,0.292602615230743,0.27120762509943,0.289788473444133
"cg17495555",0.106110876389249,0.547841298169667,0.494729808349238,0.293331938807326,0.356920865140258,0.261330541932936,0.255082604578528,0.521722753037165,0.409453456577517,0.317486448153086,0.187835726251085,0.149508814390698,0.168124195039495,0.0746447848893286,0.0864384113289682
"cg04687081",0.279514196208482,0.31880388845481,0.448502119699297,0.298022104385294,0.321125033163182,0.381880371513922,0.358466266710864,0.46880125442228,0.194233659952166,0.408143736740799,0.229742334451142,0.332080133745851,0.300370654380553,0.122897026861216,0.345748601576981
"cg09050604",0.328440748419278,0.340100842668949,0.373946235804517,0.23153266192818,0.259348815033341,0.0922479326680983,0.135807145575483,0.492267636866506,0.318588495768535,0.403310535029325,0.0520666510057471,0.320390032263745,0.0370782557918553,0.111925560537006,0.158938917853423
"cg11873372",0.519304326727639,0.519036349114429,0.384579251073676,0.454302962607089,0.39721317593245,0.600333778919316,0.499652102817879,0.557762976861941,0.505436452745254,0.372788986681559,0.227179923328541,0.48918337833243,0.441513634212238,0.266074379925542,0.390595906343576
"cg22505395",0.382260427087915,0.0209181236274071,0.25075127837899,0.178393754389957,0.228481274629671,0.242803306165687,0.106588260335769,0.496635681207864,0.172322749180157,0.30144068301471,0.0754859835138543,0.0997703185554181,0.0403303442456187,0.0329568745522035,0.101141803054963
"cg05729566",0.498722496898374,0.323475840074661,0.443553726746731,0.3823610515365,0.415325651857373,0.590333963554408,0.278197288878295,0.528981666360741,0.285305645387425,0.422613874921755,0.108743977434884,0.295330748048583,0.132126491206944,0.161544002966293,0.226600051943849
"cg20527746",0.283238697877917,0.256479468286614,0.228964709689149,0.0758468866939044,0.123302038168455,0.497785569448173,0.132127313287561,0.296120844956815,0.294063256720735,0.205092006312327,0.0181555069820007,0.0828483682503697,0.10881690464649,0.0184125523373029,0.0727707941646488
"cg17499363",0.0331093202137531,0.433973948630664,0.450371963887855,0.194197942631883,0.274373038150832,0.123494547053802,0.116104667318221,0.714243619207617,0.616212618604399,0.442771317258882,0.397229076817717,0.173432362068668,0.058290563549113,0.0564482554775351,0.120229844767783
"cg09495470",0.949989840231096,0.628552890987486,0.666052196803982,0.814748452563683,0.689522018532833,0.867408532600219,0.593966311337139,0.770451217195058,0.737926459325542,0.850970946833231,0.642636639064995,0.780901146516177,0.731644693651092,0.774158962735053,0.758620211591274
